Voter_ID,First_Name,Last_Name,DOB,Gender,Address,Pincode,Registration_Year,Last_Voted_Year,Masked_Aadhaar
ORYJL9014019,Jonathan,Reddy,28-12-1940,Male,"435, Natarajan Ganj, Ville Ahuja Nagar, Panchkula, Meghalaya",894157,2009,2014,XXXX-XXXX-3445
MPGLH0216975,Darpan,Mallick,14-05-1978,Male,"219, Rajagopalan, Ville Bahl Nagar, Yamunanagar, Manipur",799694,2006,2014,XXXX-XXXX-6399
MPMYM7424121,Dayamai,Bhat,05-07-1987,Male,"731, Bora Nagar, Ville Pau Nagar, Nagpur, Jharkhand",380508,2007,2009,XXXX-XXXX-2155
MPERL2610430,Mitali,Grewal,10-08-1978,Male,"235, Natarajan Circle, Ville Ahuja Nagar, Chennai, Uttar Pradesh",122234,2022,2024,XXXX-XXXX-8397
MHVRR7588955,Isaac,Karnik,31-01-1951,Female,"798, Rama Nagar, Ville Chacko Nagar, New Delhi, Maharashtra",518873,1977,2009,XXXX-XXXX-4843
MHANG5676632,Girish,Chaudhari,30-01-1977,Male,"219, Bhatia Ganj, Ville Devan Nagar, Kota, Kerala",210513,2004,2009,XXXX-XXXX-5486
MHCKJ1367138,Janani,Mani,23-09-1974,Male,"639, Raju Zila, Ville Mammen Nagar, Warangal, Bihar",349261,2012,2014,XXXX-XXXX-7072
HROOG3859282,Waida,Trivedi,06-05-1973,Male,"273, Vyas, Ville Dugar Nagar, Panchkula, Jharkhand",705260,2025,Never Voted,XXXX-XXXX-6781
UPDTA0011856,Samarthh,Dhawann,26-03-1974,Male,"867, Bakshi Road, Ville Sama Nagar, Arrah, Manipur",337647,2019,2019,XXXX-XXXX-3733
KLNMY5918147,Patrick,Rout,11-01-1984,Male,"380, Bhargava Path, Ville Mangat Nagar, Mau, Madhya Pradesh",793633,2018,2024,XXXX-XXXX-0656
ORDNS6671524,Aarav,Choudhry,14-02-2004,Female,"895, Kamdar Circle, Ville Korpal Nagar, Bhagalpur, Arunachal Pradesh",384052,2022,2024,XXXX-XXXX-5714
ORBMS3036745,Gaurika,Krish,20-11-1978,Male,"897, Narain Zila, Ville Sarkar Nagar, Bijapur, Rajasthan",774994,2006,2019,XXXX-XXXX-3740
DLUPS3729765,Chakrika,Chandran,18-01-2005,Female,"412, Kapoor, Ville Seshadri Nagar, Rajahmundry, Himachal Pradesh",844286,2024,2024,XXXX-XXXX-3051
MPCDR1405811,Aradhana,Dada,06-03-1943,Female,"227, Tiwari Road, Ville Dugal Nagar, Kishanganj, Punjab",426334,1963,1999,XXXX-XXXX-6827
MHLZR2458583,Saumya,Balay,28-03-1914,Male,"253, Kade Chowk, Ville Naik Nagar, Karawal Nagar, Karnataka",251938,1974,2014,XXXX-XXXX-9222
APTUK7631400,Nidhi,Behl,21-11-1987,Male,"443, Mital, Ville Chhabra Nagar, Miryalaguda, Haryana",108471,2020,2024,XXXX-XXXX-7804
UPEFS4452313,Raghav,Gala,22-05-1971,Female,"362, Bahl Marg, Ville Kapur Nagar, Rajpur Sonarpur, Telangana",688489,1995,2004,XXXX-XXXX-2468
KAUSV1011918,Udyatee,Andra,26-06-1996,Female,"225, Dugar Road, Ville Thaker Nagar, Nashik, Assam",186906,2016,2024,XXXX-XXXX-3403
DLTXS8466167,Lopa,Oza,20-05-1965,Other,"428, Kara Circle, Ville Patla Nagar, Jalandhar, Maharashtra",275048,2019,2024,XXXX-XXXX-2406
PBMZM9154067,Bhavani,Majumdar,24-10-1936,Female,"848, Bhagat Circle, Ville Ramachandran Nagar, Eluru, Himachal Pradesh",438872,2021,2024,XXXX-XXXX-0966
TNGXV0778514,Zarna,Bal,16-07-1945,Male,"824, Ganesh Zila, Ville Bera Nagar, Rampur, Maharashtra",361852,2019,2019,XXXX-XXXX-0779
MPVPW9671581,Gagan,Kale,29-01-1975,Female,"96, Sagar Chowk, Ville Mani Nagar, Khandwa, Telangana",507823,2017,2024,XXXX-XXXX-2957
PBFFF3065172,Jairaj,Krishnan,12-06-1948,Male,"951, Ravi Zila, Ville Bajaj Nagar, Yamunanagar, Odisha",796787,1985,2014,XXXX-XXXX-2199
MPUMK0703592,Aashi,Brahmbhatt,03-04-1912,Female,"353, Nagi Street, Ville Dalal Nagar, Surat, Mizoram",464613,2008,2019,XXXX-XXXX-1735
UPMMG0942783,Viraj,Desai,30-12-1965,Male,"124, Gola Chowk, Ville Divan Nagar, Satna, Kerala",250051,2023,2024,XXXX-XXXX-5613
UPPFL3737317,Owen,Varkey,19-04-1904,Female,"541, Pandya Chowk, Ville Dora Nagar, Lucknow, Kerala",324136,2004,2019,XXXX-XXXX-3219
ORFQK8290060,Jhalak,Kala,28-01-1937,Female,"469, Natt Road, Ville Jayaraman Nagar, Motihari, Uttarakhand",162843,2007,2024,XXXX-XXXX-9651
KAMXV6130407,Onkar,Keer,26-09-1943,Female,"564, Goswami Road, Ville Arora Nagar, Siliguri, Telangana",722752,1968,2014,XXXX-XXXX-2671
MHSXX1931104,Eiravati,Sethi,24-12-1986,Female,"111, Vohra Street, Ville Ganguly Nagar, Jamalpur, Madhya Pradesh",202775,2008,2019,XXXX-XXXX-1518
HRICR2523619,Chaitanya,Rai,02-11-1965,Female,"372, Sundaram Nagar, Ville Kata Nagar, Panipat, Gujarat",858143,2025,Never Voted,XXXX-XXXX-5508
MPGOH2897989,Mitali,Subramaniam,17-06-1990,Female,"439, Ganguly Street, Ville Mody Nagar, Imphal, Telangana",212006,2020,2024,XXXX-XXXX-1680
ORFWJ9903754,Falguni,Mane,28-12-1967,Female,"711, Manne Nagar, Ville Dayal Nagar, Udaipur, Mizoram",500455,1996,2019,XXXX-XXXX-7721
APWVJ8369428,Tanvi,Bora,21-10-1966,Male,"338, Dhar Marg, Ville Rattan Nagar, Rampur, Meghalaya",650732,2013,2024,XXXX-XXXX-4279
WBTQU6694326,Balhaar,Sahni,02-11-1939,Female,"758, Loke Ganj, Ville Mohanty Nagar, Dibrugarh, Andhra Pradesh",769353,1962,2019,XXXX-XXXX-4905
MHBNR8059364,Nachiket,Ben,05-02-1952,Male,"164, Hayre Zila, Ville Garg Nagar, Ambarnath, Meghalaya",151273,1981,2004,XXXX-XXXX-4532
KAUKN4742028,Mugdha,Varghese,07-04-2000,Male,"903, Murthy Zila, Ville Kapoor Nagar, Secunderabad, Haryana",384748,2026,Never Voted,XXXX-XXXX-6702
MPYGL7234245,Hemang,Kaur,17-02-1941,Male,"652, Raj Nagar, Ville Bhardwaj Nagar, Tezpur, Bihar",152253,1963,2004,XXXX-XXXX-5451
UPKTW6138587,Liam,Chadha,04-09-2006,Female,"204, Johal Street, Ville Soman Nagar, Amritsar, Odisha",147908,2025,Never Voted,XXXX-XXXX-2373
MHCJE0757044,Adya,Khalsa,05-04-1902,Female,"371, Ratti Street, Ville Cheema Nagar, Gaya, Himachal Pradesh",390449,1954,2004,XXXX-XXXX-7501
WBXXA8324608,Nandini,Boase,19-11-1965,Female,"998, Balasubramanian Street, Ville Wali Nagar, Gandhinagar, Maharashtra",873760,1998,Never Voted,XXXX-XXXX-4944
RJRXO9862496,Ijaya,Dani,28-11-1946,Male,"284, Yogi Street, Ville Wadhwa Nagar, Rajahmundry, Uttarakhand",766727,1969,2019,XXXX-XXXX-2039
ORXNU5367746,Ekaraj,Oza,29-07-1967,Other,"103, Taneja Circle, Ville Raghavan Nagar, Kolhapur, Manipur",580159,1990,2009,XXXX-XXXX-9737
HROUI7138701,Peter,Nagy,05-02-2007,Female,"990, Yohannan Nagar, Ville Ramesh Nagar, Davanagere, Odisha",209491,2026,Never Voted,XXXX-XXXX-2648
MHYML4996954,Netra,Bahri,08-08-1973,Male,"143, Randhawa Path, Ville Sem Nagar, Uluberia, Andhra Pradesh",766286,1997,1999,XXXX-XXXX-5886
MHJWH8499316,Radha,Mitra,17-05-1978,Female,"182, Shenoy, Ville Sule Nagar, Amaravati, Bihar",257148,2012,2019,XXXX-XXXX-7109
OROJB1436056,Vinaya,Agarwal,04-01-1977,Male,"730, Anand Street, Ville Aurora Nagar, Shahjahanpur, Kerala",384076,2020,2024,XXXX-XXXX-3541
WBQJA6731854,Yashoda,Vaidya,11-09-1977,Female,"696, Kunda Marg, Ville Boase Nagar, Asansol, Meghalaya",735357,2005,Never Voted,XXXX-XXXX-0896
WBLOG0758983,Arin,Arya,15-05-1956,Female,"666, Mand Path, Ville Ranganathan Nagar, Mahbubnagar, Haryana",582882,1993,2014,XXXX-XXXX-8868
MHAYK0693637,Sai,Bhardwaj,01-12-1973,Male,"414, Bobal Circle, Ville Som Nagar, Guntakal, Madhya Pradesh",813767,1995,2009,XXXX-XXXX-9360
WBMOA2486395,Meera,Doshi,19-10-2007,Male,"104, Atwal Circle, Ville Johal Nagar, Bijapur, Punjab",182332,2025,Never Voted,XXXX-XXXX-7139
TNHZR8741659,Daksh,Bhalla,21-02-1970,Male,"460, Sandhu Chowk, Ville Johal Nagar, Bokaro, Goa",830894,2000,2014,XXXX-XXXX-8829
RJISO2874185,Rayaan,Keer,14-08-2004,Male,"368, Goswami, Ville Bumb Nagar, Chandrapur, Andhra Pradesh",711109,2024,2024,XXXX-XXXX-4565
MPXBI9367934,Ati,Sood,08-01-1889,Female,"75, Gole Road, Ville Tailor Nagar, Ballia, Punjab",198156,1953,Never Voted,XXXX-XXXX-4347
KAVEJ6088220,Triveni,Virk,17-05-2001,Female,"700, Rastogi Nagar, Ville Bal Nagar, Tezpur, Goa",614118,2022,2024,XXXX-XXXX-8014
DLVRN3785882,Liam,Rajagopal,05-02-2004,Male,"200, Dewan Marg, Ville Doshi Nagar, Gandhinagar, Uttarakhand",432159,2022,2024,XXXX-XXXX-7396
ORJIA9322643,Sanaya,Sanghvi,27-02-1955,Female,"632, Vala Circle, Ville Rastogi Nagar, Hapur, Mizoram",559795,1992,2009,XXXX-XXXX-0634
TNNWA0013837,Lakshit,Kapadia,19-09-1942,Female,"635, Chokshi Marg, Ville Swaminathan Nagar, Satna, Haryana",677427,1995,2009,XXXX-XXXX-0915
HRQNN1353122,Varsa,Balasubramanian,05-01-1959,Female,"251, Tandon Street, Ville Ghose Nagar, Latur, Tripura",422662,1981,2014,XXXX-XXXX-6572
KLZXS3410914,Raagini,Patla,28-08-1951,Male,"697, Prasad, Ville Mutti Nagar, Indore, Meghalaya",771634,1987,2009,XXXX-XXXX-8609
APTLZ3486638,Ekbal,Randhawa,03-09-1963,Male,"49, Bhavsar Ganj, Ville Uppal Nagar, Bidar, Himachal Pradesh",291304,1987,2019,XXXX-XXXX-6267
KLHKI3527481,Harsh,Ganguly,11-09-1884,Male,"244, Saini Chowk, Ville Chowdhury Nagar, Hindupur, Goa",492106,2004,2009,XXXX-XXXX-2820
KAPFU8283604,Dhriti,Sachdeva,23-11-1946,Male,"240, Walla Nagar, Ville Barad Nagar, Bally, Odisha",660350,2021,Never Voted,XXXX-XXXX-3936
RJOMS9866399,Aachal,Toor,11-07-1948,Female,"514, Sangha Chowk, Ville Bail Nagar, Motihari, Uttar Pradesh",565586,1982,1999,XXXX-XXXX-5862
PBSII1315950,Peter,Narang,16-04-1912,Female,"705, Madan Chowk, Ville Kade Nagar, Bhubaneswar, Maharashtra",732542,2001,Never Voted,XXXX-XXXX-0841
RJQHN9726779,Vamakshi,Sehgal,21-09-2005,Male,"562, Mander Path, Ville Pingle Nagar, Jamshedpur, Meghalaya",136790,2026,Never Voted,XXXX-XXXX-5306
GJMSR2090030,Darpan,Kannan,04-11-1995,Female,"718, Prasad Ganj, Ville Chowdhury Nagar, Noida, Uttar Pradesh",115236,2026,Never Voted,XXXX-XXXX-1426
UPAUD8638437,Nandini,Natarajan,23-03-1986,Female,"859, Gandhi Nagar, Ville Mallick Nagar, Shimla, Chhattisgarh",242289,2016,2019,XXXX-XXXX-2281
APUCZ2045630,Sudiksha,Nayar,09-08-1994,Female,"167, Yogi Ganj, Ville Kohli Nagar, Dhule, Chhattisgarh",876163,2024,2024,XXXX-XXXX-3947
DLYYU1359261,Advika,Mand,12-02-1972,Male,"653, Hora Street, Ville Amble Nagar, Imphal, Maharashtra",376419,2018,2024,XXXX-XXXX-6508
MHBAR2257708,Girik,Pradhan,26-03-1936,Female,"503, Goswami Path, Ville Rattan Nagar, Sirsa, Himachal Pradesh",692430,2016,2019,XXXX-XXXX-3787
BRZBP1774316,Jatin,Sen,06-12-1951,Male,"815, Suri Street, Ville Madan Nagar, Katni, Odisha",763796,1982,2009,XXXX-XXXX-2259
PBCOY5111106,Chaitaly,Shetty,02-08-2003,Female,"603, Bedi Chowk, Ville Pathak Nagar, Loni, Tamil Nadu",707793,2023,2024,XXXX-XXXX-9316
RJLWW6059037,Upasna,Kala,11-08-1969,Male,"166, Dewan Nagar, Ville Wable Nagar, Chapra, Uttarakhand",680879,1992,1999,XXXX-XXXX-2180
GJBXQ2606958,Yasti,Korpal,02-11-1966,Female,"420, Dhawan Chowk, Ville Shenoy Nagar, Giridih, Haryana",784146,1994,2024,XXXX-XXXX-3058
HROTU3766326,Yutika,Kant,21-01-2008,Male,"357, Ratta Road, Ville Varty Nagar, Raebareli, Assam",155971,2026,Never Voted,XXXX-XXXX-3470
KAUWX6990362,Fitan,Dhar,14-03-1980,Male,"137, Magar Nagar, Ville Sehgal Nagar, Bokaro, Madhya Pradesh",116565,2021,2024,XXXX-XXXX-3728
HRBYN9486713,Naveen,Malhotra,29-09-1966,Male,"525, Nayar Road, Ville Savant Nagar, Thiruvananthapuram, Andhra Pradesh",627603,2014,2024,XXXX-XXXX-1730
HROKS0002452,Teerth,Chauhan,09-09-1981,Female,"78, Mall Circle, Ville Sama Nagar, Ratlam, Uttarakhand",575506,2014,2024,XXXX-XXXX-0375
RJQRI3366060,Chaitanya,Dewan,28-10-1951,Male,"650, Manne Chowk, Ville Kohli Nagar, Phusro, Bihar",597120,1969,Never Voted,XXXX-XXXX-7951
BRLCS8382484,Tanveer,Pall,05-08-1936,Female,"899, Chacko Circle, Ville Palla Nagar, Siwan, Tripura",516735,1958,2009,XXXX-XXXX-1746
TNIDL7307905,Sachi,Garg,15-10-1982,Male,"22, Dube Road, Ville Bhakta Nagar, Khora , Punjab",646444,2003,2024,XXXX-XXXX-2084
MPHMY7959524,Hemani,Bhandari,08-06-1953,Male,"273, Keer Road, Ville Mannan Nagar, Sikar, Himachal Pradesh",344626,1984,2024,XXXX-XXXX-5852
BRFJS7748138,Jeevika,Barman,28-08-1981,Female,"207, Kamdar Chowk, Ville Chaudry Nagar, Bihar Sharif, West Bengal",897084,2002,2024,XXXX-XXXX-2127
TNMWL0311029,Pushti,Bal,13-06-1971,Female,"166, Prashad Ganj, Ville Gara Nagar, Bikaner, Nagaland",545105,2005,2014,XXXX-XXXX-8193
RJZQX0711831,Dominic,Dalal,06-04-1987,Male,"3, Chander Chowk, Ville Krishnan Nagar, Siliguri, Kerala",636759,2013,2024,XXXX-XXXX-8770
KLCEX9459969,Om,Sanghvi,20-10-1939,Female,"146, Patel Nagar, Ville Mammen Nagar, Jaunpur, Maharashtra",302176,1965,2004,XXXX-XXXX-8318
GJBVB7122567,Vasatika,Sinha,13-01-1966,Male,"230, Khalsa Circle, Ville Vasa Nagar, Alappuzha, Gujarat",754559,2025,Never Voted,XXXX-XXXX-6212
WBQWV4865928,Ranveer,Aurora,27-04-1979,Female,"679, Modi Road, Ville Peri Nagar, Raiganj, Assam",709940,2002,2004,XXXX-XXXX-0666
WBXGR2215547,Vedhika,Deol,06-05-1940,Female,"668, Palan Nagar, Ville Hans Nagar, Anantapuram, Uttar Pradesh",264165,2018,2024,XXXX-XXXX-0687
UPWSQ6778923,Rajata,Chahal,04-05-1970,Male,"224, Chopra Chowk, Ville Pai Nagar, Jabalpur, Rajasthan",538132,2000,2004,XXXX-XXXX-4665
PBHEX7850653,Saksham,Badal,31-08-1964,Male,"643, Mittal Road, Ville Rama Nagar, Chapra, West Bengal",154182,2001,2019,XXXX-XXXX-6438
TNOBT4017293,Arin,Sodhi,24-04-1962,Male,"849, Madan Street, Ville Rajan Nagar, Bareilly, Goa",413260,2023,Never Voted,XXXX-XXXX-0031
KLSRM1514574,Gaurika,Loyal,04-06-1987,Male,"680, Narain Zila, Ville Parsa Nagar, Hajipur, Kerala",788225,2017,2024,XXXX-XXXX-4489
RJIJN0488068,Darsh,Bajwa,09-09-1992,Male,"165, Karan Street, Ville Keer Nagar, Nanded, Arunachal Pradesh",885037,2017,2019,XXXX-XXXX-4773
PBYSA7697368,Wridesh,Chaudhary,11-08-1969,Male,"38, Doshi Path, Ville Bora Nagar, Latur, Uttarakhand",377578,2021,2024,XXXX-XXXX-1041
ORTDO4430662,Eiravati,Reddy,18-01-1970,Male,"393, Dara, Ville Edwin Nagar, Chittoor, Arunachal Pradesh",788902,1993,2009,XXXX-XXXX-2855
BRIHZ9524593,Januja,Saran,18-08-1966,Male,"912, Das Street, Ville Kala Nagar, Serampore, Uttar Pradesh",877035,2019,2024,XXXX-XXXX-8231
MHXUW5652409,Nathaniel,Sibal,26-04-1966,Female,"921, Kari Path, Ville Goyal Nagar, Bhalswa Jahangir Pur, Punjab",599935,2005,2009,XXXX-XXXX-0890
HRTRJ8073434,Sai,Basak,17-10-1990,Male,"874, Dewan Path, Ville Shanker Nagar, Bangalore, Goa",211455,2015,2019,XXXX-XXXX-0334
DLCSD1834080,Nathaniel,Parmer,28-06-1981,Female,"476, Dube, Ville Sahota Nagar, Silchar, Kerala",207755,2018,2019,XXXX-XXXX-7089
TNLBZ1850723,Siyaa,Sama,26-09-2001,Male,"290, Raval Nagar, Ville Dora Nagar, Amravati, Meghalaya",466636,2023,2024,XXXX-XXXX-7114
DLLJV1991166,Edhitha,Padmanabhan,29-08-2003,Female,"333, Pradhan Street, Ville Zacharia Nagar, Deoghar, Jharkhand",537906,2025,Never Voted,XXXX-XXXX-4336
MPCHW6106824,Varsha,Korpal,03-10-1999,Female,"556, Dada Path, Ville Palla Nagar, Orai, Tripura",271676,2021,2024,XXXX-XXXX-1951
MHLLG9725322,Imaran,Sodhi,20-11-2006,Male,"335, Pandit Street, Ville Varty Nagar, Firozabad, Telangana",283778,2025,Never Voted,XXXX-XXXX-6602
KASCE9827127,Mason,Raj,11-07-2001,Female,"660, Brahmbhatt Zila, Ville Thakur Nagar, Siwan, Telangana",150705,2024,2024,XXXX-XXXX-0763
UPGXE1394571,Teerth,Mital,11-06-1978,Male,"286, Badal Zila, Ville Varty Nagar, Pondicherry, Chhattisgarh",435009,2016,2024,XXXX-XXXX-2489
KAYRT8201666,Charita,Tandon,12-02-1960,Male,"939, Lanka Nagar, Ville Majumdar Nagar, North Dumdum, Kerala",350921,2005,2009,XXXX-XXXX-8746
KACNM7040746,Rohan,Sagar,17-08-1952,Female,"840, Master Nagar, Ville Dayal Nagar, Karnal, Tamil Nadu",138264,1986,2009,XXXX-XXXX-3462
WBVIX0192665,Edhitha,Shah,13-10-1894,Female,"923, Kashyap Circle, Ville Batra Nagar, Dehri, Meghalaya",719544,1968,2014,XXXX-XXXX-7439
MHJRP5659235,Abha,Sehgal,07-04-1959,Male,"458, Mangal Ganj, Ville Iyengar Nagar, Bhavnagar, West Bengal",232611,1999,Never Voted,XXXX-XXXX-8365
PBRCO4118408,Brijesh,Sule,31-08-1955,Male,"357, Subramaniam, Ville Gade Nagar, Dhanbad, Telangana",137150,1978,1999,XXXX-XXXX-3105
UPDAO2921949,Maanav,Kata,23-09-1967,Male,"239, Boase Marg, Ville Dass Nagar, Jaipur, Arunachal Pradesh",631658,2023,2024,XXXX-XXXX-7137
RJQXI6110714,Krishna,Dalal,25-02-2000,Male,"615, Aggarwal Chowk, Ville Batra Nagar, New Delhi, Odisha",375306,2021,2024,XXXX-XXXX-5549
GJBLL4624399,Yagnesh,Sridhar,12-03-2006,Female,"650, Sood Marg, Ville Kumar Nagar, Tiruppur, Manipur",168805,2025,Never Voted,XXXX-XXXX-3722
HROLM2037208,Vedant,Devi,17-10-1995,Female,"655, Deol Street, Ville Vohra Nagar, Gudivada, Chhattisgarh",532992,2014,2014,XXXX-XXXX-9108
WBXVB8719846,Vasana,Munshi,16-03-1967,Male,"318, Mukherjee, Ville Jaggi Nagar, Raiganj, Mizoram",385688,2023,2024,XXXX-XXXX-6804
ORECO5435660,Manya,Johal,08-07-1977,Female,"366, Dar Circle, Ville Anne Nagar, Ajmer, Telangana",700418,2001,2004,XXXX-XXXX-3781
KAMII7653597,Xalak,Walla,29-06-1984,Female,"730, Babu Chowk, Ville Nori Nagar, Naihati, Uttar Pradesh",511999,2016,2024,XXXX-XXXX-8431
GJTGG6888882,Maanav,Chandran,19-06-1984,Male,"322, Karan Zila, Ville Tella Nagar, Ichalkaranji, Gujarat",362646,2010,2019,XXXX-XXXX-9881
ORDMJ9832864,Eiravati,Gill,26-11-1988,Male,"987, Sha Ganj, Ville Shetty Nagar, Bhilai, Bihar",342724,2012,Never Voted,XXXX-XXXX-2114
GJJLR1647646,Advik,Srinivas,24-11-1997,Male,"431, Sura Street, Ville Agarwal Nagar, Ramagundam, Manipur",492808,2019,Never Voted,XXXX-XXXX-3568
ORICE9772040,Tamanna,Shankar,26-12-1976,Male,"623, Gandhi Street, Ville Shukla Nagar, Tadipatri, Punjab",202291,2004,2019,XXXX-XXXX-7964
WBWMD7398738,Ojasvi,Cherian,24-07-1977,Female,"375, Parmar, Ville Sane Nagar, Rourkela, Uttar Pradesh",148919,2015,2019,XXXX-XXXX-2042
TNVGZ7820361,Ekani,Joshi,20-02-1952,Female,"322, Sem Ganj, Ville Lad Nagar, Proddatur, Manipur",318676,2007,Never Voted,XXXX-XXXX-0300
KAWDL7796939,Advaith,Rege,15-07-2004,Male,"466, Divan Road, Ville Pathak Nagar, Ambarnath, Arunachal Pradesh",509952,2025,Never Voted,XXXX-XXXX-9276
TNQFC6214021,Lila,Loyal,14-12-1963,Male,"97, Sarna Nagar, Ville Jayaraman Nagar, Jalandhar, Uttarakhand",179650,1981,2014,XXXX-XXXX-5879
UPABA9883208,Guneet,Kala,26-05-1976,Male,"339, Ravel, Ville Venkataraman Nagar, Shahjahanpur, Gujarat",648863,1994,2009,XXXX-XXXX-8445
HRDSM6327805,Anita,Magar,28-03-1938,Female,"267, Soni Ganj, Ville Subramaniam Nagar, Panipat, Nagaland",140868,2007,2024,XXXX-XXXX-8302
UPVER2607044,Nandini,Krish,09-06-1991,Male,"388, Sood Zila, Ville Nadig Nagar, Tiruchirappalli, Assam",584740,2012,2014,XXXX-XXXX-5575
APARV9191402,Baljiwan,Bhandari,28-05-1952,Female,"722, Mangat Path, Ville Chana Nagar, Surendranagar Dudhrej, Odisha",496357,2009,2014,XXXX-XXXX-0623
PBYBS8459791,Meera,Thakkar,13-08-1963,Female,"975, Chakraborty Ganj, Ville Doctor Nagar, Jaunpur, Odisha",844029,1989,2004,XXXX-XXXX-2047
MPQEF0448687,Jagvi,Bakshi,25-05-1985,Male,"776, Rajagopalan Marg, Ville Tella Nagar, Loni, Goa",397547,2020,Never Voted,XXXX-XXXX-3667
WBRRB9172335,Yauvani,Ravel,01-12-1953,Female,"171, Nori Circle, Ville Kari Nagar, Ambarnath, Meghalaya",672611,2025,Never Voted,XXXX-XXXX-2657
APNAK4095687,Imaran,Char,31-12-1888,Female,"820, Rajagopal Chowk, Ville Char Nagar, Karnal, Uttarakhand",883366,2006,2014,XXXX-XXXX-4189
TNMYG7233649,Yuvraj,Edwin,11-03-1965,Male,"690, Basak, Ville Purohit Nagar, Mumbai, Jharkhand",728690,1991,1999,XXXX-XXXX-9398
HRXXX4464608,Shivani,Aggarwal,25-11-1966,Male,"565, Hora Road, Ville Oak Nagar, Guntakal, Bihar",678301,1992,2024,XXXX-XXXX-5575
APDIC6151627,Ranbir,Chadha,28-09-1981,Male,"786, Narayanan, Ville Varghese Nagar, Buxar, Odisha",813940,2018,2024,XXXX-XXXX-2930
BRBMS6086320,Chakrika,Som,11-12-1985,Female,"651, Din Road, Ville Nigam Nagar, Nangloi Jat, Arunachal Pradesh",406727,2020,2024,XXXX-XXXX-5162
KLKKY2840983,Chaitanya,Bajwa,20-10-1965,Male,"836, Patla Ganj, Ville Devi Nagar, Tadepalligudem, Haryana",308458,2006,2014,XXXX-XXXX-4424
BRNVC1542504,Damyanti,Pathak,11-06-1993,Male,"585, Hari Marg, Ville Krishna Nagar, Tumkur, Telangana",507981,2011,2014,XXXX-XXXX-6012
HROFL7878908,Amrita,Brar,31-10-1893,Female,"922, Goyal Marg, Ville Parsa Nagar, Anand, West Bengal",308836,1970,2009,XXXX-XXXX-2801
MPOAL0480045,Hritik,Kale,20-05-1968,Female,"477, Anne Ganj, Ville Bains Nagar, Davanagere, Himachal Pradesh",686014,2010,2024,XXXX-XXXX-5740
APCQJ0831853,Vansha,Nanda,18-07-1941,Male,"297, Ravi Nagar, Ville Tailor Nagar, Bareilly, Rajasthan",533550,2007,2024,XXXX-XXXX-3847
UPGQP9462673,Charvi,Nath,29-02-1960,Male,"630, Sule Circle, Ville Madan Nagar, Siliguri, Maharashtra",508430,1979,2009,XXXX-XXXX-3248
HRVEF3068924,Manthan,Kapadia,26-03-2003,Male,"429, Chaudhary Circle, Ville Bora Nagar, Ballia, Chhattisgarh",420486,2021,Never Voted,XXXX-XXXX-3155
WBFTU0401148,Indali,Garde,11-02-1939,Male,"309, Ray Path, Ville Manda Nagar, Ichalkaranji, Madhya Pradesh",348919,1963,2024,XXXX-XXXX-4249
APGQN0696323,Balendra,Aggarwal,24-10-1957,Female,"383, Patla Marg, Ville Dhaliwal Nagar, Katni, Maharashtra",108952,2002,2009,XXXX-XXXX-2807
DLLJI2920516,Sarthak,Bora,26-04-1944,Male,"450, Panchal Nagar, Ville Zacharia Nagar, Raiganj, Nagaland",677418,2014,2019,XXXX-XXXX-0061
WBTVN6448759,Pratyush,Cherian,18-11-1991,Female,"745, Brar Road, Ville Singhal Nagar, Tezpur, Punjab",388533,2011,Never Voted,XXXX-XXXX-2207
APHPD2867228,Shivansh,Warrior,16-02-1996,Other,"696, Bhatti Path, Ville Kalla Nagar, Suryapet, Bihar",243220,2025,Never Voted,XXXX-XXXX-2312
WBZRD5078115,Isaac,Tandon,02-01-1952,Male,"748, Ganesh Zila, Ville Som Nagar, Malda, Himachal Pradesh",522818,1978,1999,XXXX-XXXX-0421
PBLMW1003872,Aarush,Bhalla,14-03-1882,Female,"924, Sridhar, Ville Kanda Nagar, Hapur, Manipur",713681,2003,2014,XXXX-XXXX-0742
ORLTE2332121,Falan,Subramanian,26-09-1990,Male,"58, Baria Chowk, Ville Dua Nagar, Miryalaguda, Andhra Pradesh",310156,2023,2024,XXXX-XXXX-8360
RJBXH8035206,Wazir,Pradhan,14-03-1879,Male,"239, Sethi Circle, Ville Raja Nagar, Singrauli, Punjab",884724,2003,2004,XXXX-XXXX-8883
BRSHW0722182,Samuel,Grover,05-04-1960,Male,"158, Chadha Nagar, Ville Kara Nagar, Gangtok, Haryana",596022,2000,2024,XXXX-XXXX-3759
RJWRB9421667,Mason,Lad,16-05-2006,Other,"393, Sankar Street, Ville Venkatesh Nagar, Tiruchirappalli, Uttarakhand",109795,2024,2024,XXXX-XXXX-9581
MHILT4036785,Ubika,Rege,12-10-2006,Male,"558, Mohanty Path, Ville Ramaswamy Nagar, Nandyal, Bihar",452052,2024,2024,XXXX-XXXX-3073
WBTKP6655900,Falak,Deol,15-01-1888,Female,"129, Thaker Path, Ville Ben Nagar, Tezpur, Maharashtra",304865,1950,2004,XXXX-XXXX-1036
MHSFC8845495,Nikita,Nagar,08-10-1899,Male,"916, Pant Road, Ville Nadkarni Nagar, Anantapuram, Odisha",468924,2019,Never Voted,XXXX-XXXX-4903
